reference,count
10695_dsdA,0
10696_dsdA,0
10697_dsdA,0
10698_dsdA,0
10699_dsdA,1
1069_anmK,0
106_aceB,0
10700_dsdA,0
10701_dsdA,0
10702_dsdA,0
10703_dsdA,0
10704_dsdA,0
10705_dsdA,0
10706_dsdA,6
10707_dsdA,5
10708_dsdA,4
10709_dsdA,7
1070_anmK,0
10710_dsdA,6
10711_dsdA,0
10712_dsdA,0
10713_dsdA,9
10714_dsdA,9
10715_dsdA,5
10716_dsdA,0
10717_dsdA,0
10718_dsdA,0
10719_eda,0
1071_anmK,0
10720_eda,0
10721_eda,0
10722_eda,0
10723_eda,0
10724_eda,3
10725_eda,0
10726_eda,1
10727_eda,0
10728_eda,0
10729_eda,0
1072_anmK,0
10730_eda,0
10731_eda,0
10732_eda,0
10733_eda,0
10734_eda,1
10735_eda,0
10736_eda,1
10737_eda,1
10738_eda,0
10739_eda,3
1073_anmK,0
10740_eda,1
10741_eda,0
10742_eda,0
10743_eda,0
10744_eda,0
10745_eda,1
10746_eda,0
10747_eda,0
10748_eda,0
10749_eda,0
1074_anmK,0
10750_eda,0
10751_eda,0
10752_eda,0
10753_eda,0
10754_eda,1
10755_eda,1
10756_eda,0
10757_eda,6
10758_eda,0
10759_eda,0
1075_anmK,1
10760_eda,0
10761_eda,2
10762_eda,4
10763_eda,5
10764_eda,1
10765_eda,0
10766_eda,4
10767_eda,0
10768_eda,1
10769_eda,0
1076_anmK,0
10770_eda,0
10771_eda,0
10772_eda,0
10773_eda,0
10774_eda,0
10775_eda,8
10776_eda,5
10777_eda,0
10778_eda,1
10779_eda,0
1077_anmK,0
10780_eda,2
10781_eda,2
10782_eda,0
10783_eda,0
10784_eda,0
10785_eda,0
10786_eda,0
10787_eda,0
10788_eda,0
10789_eda,0
1078_anmK,0
10790_eda,0
10791_edd,2
10792_edd,0
10793_edd,0
10794_edd,0
10795_edd,0
10796_edd,0
10797_edd,0
10798_edd,0
10799_edd,4
1079_anmK,0
107_aceB,3
10800_edd,0
10801_edd,0
10802_edd,1
10803_edd,0
10804_edd,1
10805_edd,0
