reference,Count
33273_psuK,8
2708_arnB,8
29119_narJ,2
40954_wcaJ,2
2553_arnA,4
35959_pyrE,2
19889_hchA,1
23785_kbl,7
5427_btuB,4
36091_pyrF,3
30311_oppA,2
5052_bioH,2
2429_argF,49
42572_yfdR,9
28442_mtn,2
9305_dgoK,3
21583_hisI,2
9374_dgoK,9
25342_ldtD,1
26587_malX,2
36857_rutD,3
34813_purN,1
11630_fadA,1
14938_frdD,4
25839_lldD,3
6923_cpsB,6
11016_entF,2
3430_aroE,2
32287_plsC,2
33929_purH,9
18207_gloA,86
13466_fepB,185
25725_leuD,5
32022_pgpB,1
5079_bioH,2
13444_fepB,2
15434_gabD,2
15286_gabD,1
22165_hycD,5
6833_cpsB,1
31790_pfkB,3
33368_psuK,1
13033_fepA,2
13485_fepB,2
42946_yihX,5
7552_cusC,1
19815_gudD,2
38008_tauC,31
16236_galE,2
1134_ansA,8
26678_malX,4
23319_katE,2
31953_pgpB,14
18743_glsA,3
15417_gabD,1
30001_ompC,2
5515_btuD,2
1388_ansA,2
32173_phoE,7
40688_wcaJ,3
8082_cysN,8
28744_nanA,3
13121_fepB,1
40715_wcaJ,4
36550_rsgA,13
31548_pbpC,1
23871_kbl,4
23696_kbl,11
23706_kbl,2
2228_argE,11
6450_coaE,2
7268_csdA,1
8100_cysQ,3
37515_sucC,1
18748_glsB,1
30132_ompG,7
28089_mqo,1
35958_pyrE,3
17266_gdhA,1
14527_fhuA,4
28108_mqo,14
10255_dsdA,7
36185_rbsC,1
30680_oppC,3
446_acnA,3
2477_argF,67
7318_cusC,2
16378_galU,1
42594_yfdR,3
38946_trpD,1
7711_cysE,18
37992_tauC,1
27744_mgsA,1
3573_aroH,1
12626_fecC,10
26505_malX,1
23453_kbl,3
11841_fadE,8
12319_fadL,1
7574_cusC,1
5373_btuB,4
15544_gadA,3
30081_ompF,66
11345_exbD,1
14418_fepG,1
2626_arnA,18
30569_oppC,5
34576_purL,3
24077_kdgK,2
4426_astD,2
29189_narJ,2
2086_argE,4
35790_pyrE,32
36887_sad,4
34721_purN,5
30387_oppA,4
39107_trpE,5
35844_pyrE,1
3581_aroH,9
29998_ompC,6
34972_purR,4
20847_hisC,3
21250_hisH,118
33142_psuG,1
1887_aphA,4
17932_glgX,13
31929_pgpB,8
40000_ugd,5
16983_gatB,1
11986_fadJ,5
15281_gabD,2
17441_ghrA,3
9781_dsbA,2
11983_fadJ,52
33220_psuK,1
1560_aphA,2
22167_hycD,1
20775_hisC,2
23271_katE,2
42972_yjjX,2
11907_fadI,4
29896_nuoI,2
3391_aroD,68
34410_purK,2
5960_cirA,2
39265_trxA,1
18922_glxK,2
37392_sseA,1
13885_fepD,4
23890_kbl,46
999_ampG,1
30083_ompF,51
32356_potC,1
39725_ubiE,6
41019_wcaJ,6
5170_bioH,3
39158_trpE,6
2441_argF,10
1759_aphA,1
32446_ppx,2
12454_fecA,3
30425_oppA,1
18360_glpC,33
34000_purH,19
26306_maeA,66
29438_norW,7
20782_hisC,3
22873_hyfI,1
13255_fepB,4
10618_dsdA,3
30160_ompL,1
27327_mepA,3
10527_dsdA,2
17316_ghrA,1
40908_wcaJ,1
29034_narJ,3
33073_psuG,1
42902_yieH,4
15450_gabT,1
3801_aroK,2
22911_iaaA,6
24612_kduD,1
6151_citF,2
29862_nuoI,4
11784_fadB,1
34666_purL,1
41558_wzxE,4
15515_gabT,1
18288_glpC,5
18279_glpC,1
16534_garK,3
37709_tauC,1
39318_trxA,2
27125_manA,9
25177_ldtA,3
24007_kdgK,16
7924_cysJ,63
20740_hisC,1
25040_ldcC,1
23137_ilvD,39
28252_msrA,7
41969_ydjG,1
2982_arnT,1
27293_mepA,113
2630_arnA,3
7076_cpsB,1
39578_tyrA,1
12177_fadJ,3
31998_pgpB,3
41543_wzxE,8
24012_kdgK,1
39879_ugd,2
11870_fadI,1
28388_mtn,33
20491_hisB,2
19558_gsiC,3
26611_malX,5
22683_hyfE,1
4568_astE,3
13331_fepB,4
1554_ansB,2
38842_trpC,18
14609_fhuE,2
40655_wcaJ,1
1984_argD,2
38224_tehB,75
5128_bioH,1
36149_rbsC,16
41117_wcaJ,2
28486_mtn,9
14099_fepG,3
3492_aroH,1
282_acnA,1
5212_bisC,4
7245_csdA,2
27123_manA,3
16259_galE,2
31997_pgpB,4
39214_trxA,5
38837_trpC,4
13071_fepA,1
10244_dsdA,2
17394_ghrA,1
28789_nanA,1
33583_purD,1
32816_psd,1
11931_fadI,1
15466_gabT,1
27228_mazG,9
27227_mazG,1
41650_wzxE,1
16850_gatB,7
23879_kbl,8
12826_fecC,8
40176_ugd,1
36052_pyrF,4
18183_glnA,2
8259_dacD,1
37669_tauB,2
34812_purN,1
31389_panB,2
39271_trxA,1
35292_purT,1
22274_hyfA,2
35236_purT,2
42247_yfcG,8
6966_cpsB,3
9277_dgoK,30
42415_yfdE,4
24331_kdsD,2
17258_gdhA,17
3582_aroH,6
37081_sodB,5
31576_pck,1
30230_ompN,1
8510_dapB,3
39371_trxA,3
37104_sodC,10
41986_yeaE,23
21130_hisF,6
14877_folK,9
2064_argD,1
35198_purT,4
40895_wcaJ,4
14628_fhuE,1
40437_wcaJ,3
29893_nuoI,4
5398_btuB,3
32248_pldB,1
17321_ghrA,2
38878_trpD,3
10791_edd,1
18336_glpC,1
33835_purD,9
22129_hscC,2
35976_pyrE,2
19258_gnd,2
5741_chiP,65
26248_maeA,2
42716_yiaM,2
37218_sodC,3
30873_oppF,6
14095_fepG,3
2482_argF,15
6311_citX,1
22588_hyfE,7
34933_purR,6
31864_pflD,8
13529_fepD,1
5167_bioH,1
1807_aphA,9
17525_ghrB,10
15727_galE,6
12212_fadJ,2
40485_wcaJ,5
36150_rbsC,4
658_aldA,29
10320_dsdA,5
11795_fadB,83
35598_putA,2
20242_hisA,33
31443_pbpC,37
27391_metA,3
38941_trpD,1
21698_hisJ,1
38179_tdcG,1
29321_nnr,2
17776_glgB,53
29935_nuoJ,5
31494_pbpC,4
34413_purK,1
9680_dkgB,4
30124_ompG,4
8675_dcuC,1
29855_nuoI,4
15803_galE,5
18956_glxK,1
20898_hisD,2
22874_hyfJ,3
15184_gabD,4
19040_gnd,63
24216_kdgK,1
38945_trpD,2
15752_galE,1
28674_nanA,10
28581_nanA,7
18172_glnA,3
2920_arnF,3
17114_gcvH,13
10885_entB,6
6253_citF,4
38231_tehB,1
32065_pheA,1
3103_arnT,4
42045_yejF,5
28740_nanA,3
11297_exbD,6
6705_cpsB,4
31996_pgpB,1
15247_gabD,1
31187_oppF,10
26400_malG,1
6486_cobT,6
36237_rbsC,37
6640_cpdB,16
7158_cpsB,1
3587_aroK,1
36872_rutF,1
11451_fabD,2
3407_aroD,1
29439_norW,9
20412_hisB,2
13409_fepB,1
16695_garR,2
14076_fepD,13
12308_fadL,1
1211_ansA,3
24946_ldcA,1
12361_fadL,1
27885_mobB,1
33799_purD,3
29980_ompA,3
40689_wcaJ,4
15495_gabT,5
7060_cpsB,1
30479_oppC,5
32907_pstA,4
40122_ugd,3
35456_purU,6
6904_cpsB,3
17902_glgP,1
30029_ompC,1
32080_pheA,59
3080_arnT,1
25066_ldcC,13
33187_psuK,3
10321_dsdA,1
13897_fepD,3
37827_tauC,7
40579_wcaJ,1
9278_dgoK,17
34420_purK,2
17573_glcB,70
18398_glpE,1
41278_wcaJ,9
3690_aroK,2
35889_pyrE,1
24244_kdgK,4
18769_glsB,8
13788_fepD,2
27174_manA,4
40459_wcaJ,2
33475_purD,1
30967_oppF,2
12161_fadJ,2
6333_clsB,2
8878_dcuC,5
9279_dgoK,4
34962_purR,3
31094_oppF,2
9677_dkgB,4
30733_oppC,9
26845_malX,1
11196_exbD,1
37580_sufS,6
1177_ansA,2
16226_galE,1
31216_pabB,3
34624_purL,2
2669_arnB,5
3158_aroB,4
20664_hisC,5
35580_putA,1
22997_icd,1
27593_metC,3
12875_fecC,2
39698_tyrA,5
18494_glpK,3
8883_dcuC,1
40539_wcaJ,1
19783_gsiD,6
5197_bisC,7
32854_psd,12
12253_fadJ,4
7991_cysM,2
15122_gabD,7
33781_purD,12
1027_anmK,6
30671_oppC,4
15419_gabD,2
5592_btuD,4
38203_tdcG,4
9274_dgoK,12
5630_btuD,4
25926_lpxH,2
13616_fepD,1
8713_dcuC,6
8727_dcuC,6
28820_nanA,2
38044_tdcB,1
34578_purL,15
28693_nanA,1
6816_cpsB,6
25113_ldcC,2
27577_metC,2
27713_metQ,1
37101_sodC,3
14617_fhuE,3
12189_fadJ,1
31687_pfkB,5
13540_fepD,1
14177_fepG,12
5296_bisC,15
25713_leuD,3
37020_serC,5
21357_hisH,1
945_ampG,6
3449_aroG,1
16715_garR,4
15499_gabT,7
13594_fepD,1
41263_wcaJ,1
5151_bioH,1
42196_yfbR,2
23505_kbl,2
42676_yggF,1
18706_glsA,3
12994_fecE,4
42253_yfcG,1
35029_purT,13
678_aldA,2
42684_yiaM,93
20253_hisA,36
22122_hscC,1
32141_phoE,1
9106_dcuC,5
39401_trxA,4
17930_glgX,25
28824_nanA,5
15230_gabD,5
12611_fecC,1
11890_fadI,1
34319_purH,1
6547_cobT,1
22175_hycD,3
14389_fepG,2
23484_kbl,2
8190_dacC,4
36855_rutD,6
6890_cpsB,1
39146_trpE,4
21721_hisJ,25
42189_yfbR,1
7333_cusC,1
1313_ansA,4
35115_purT,1
12623_fecC,1
5905_cirA,1
34322_purH,1
5984_cirA,1
11641_fadA,9
41302_wcaJ,10
40814_wcaJ,5
11006_entF,5
26871_malX,2
7144_cpsB,2
25082_ldcC,6
37831_tauC,7
9453_dgoK,7
15679_galE,2
38711_thrB,1
19670_gsiD,1
34820_purN,2
12941_fecE,1
29425_norW,3
3786_aroK,3
40326_ugpQ,13
40691_wcaJ,1
17630_glcB,1
1145_ansA,4
1268_ansA,6
21942_hisQ,16
3164_aroB,4
36495_rpiB,1
24848_kduD,2
22689_hyfE,1
1164_ansA,8
3138_arnT,5
7138_cpsB,1
42879_yiaY,19
36546_rsgA,4
31243_pabB,3
7473_cusC,8
11536_fabD,1
40564_wcaJ,1
31723_pfkB,2
6107_citF,3
27058_manA,2
37159_sodC,3
3437_aroG,7
25716_leuD,2
19545_gsiC,4
11285_exbD,4
40345_ugpQ,4
18443_glpK,7
24218_kdgK,7
8729_dcuC,6
17796_glgB,1
38582_thiP,2
17978_glgX,14
29272_nnr,2
12707_fecC,6
10095_dsdA,78
5588_btuD,1
26737_malX,1
24729_kduD,1
25528_leuB,1
6286_citX,4
34487_purL,1
40948_wcaJ,13
27985_mqo,1
32631_preT,91
20656_hisC,10
28133_mqo,1
14193_fepG,1
16271_galE,2
19848_gudD,29
19846_gudD,11
23317_katE,5
24302_kdsC,4
792_alr,6
12402_fbaB,1
1137_ansA,1
42934_yihX,1
20636_hisC,2
24764_kduD,1
16084_galE,1
38808_treC,12
10206_dsdA,2
8813_dcuC,3
11865_fadE,6
96_aceB,1
25816_lldD,33
22221_hycD,5
25010_ldcA,3
27812_mltC,2
18331_glpC,2
37848_tauC,1
15422_gabD,9
24857_kduD,3
10001_dsbG,4
18710_glsA,4
40339_ugpQ,4
18678_glpQ,13
25707_leuD,2
1884_aphA,5
19650_gsiC,4
11798_fadB,48
9693_dkgB,25
34343_purH,2
23816_kbl,1
41803_ycjG,1
14279_fepG,1
12715_fecC,6
32787_proB,1
3021_arnT,1
5113_bioH,4
28006_mqo,6
23164_ilvD,1
19708_gsiD,1
23627_kbl,1
36011_pyrF,3
28144_mqo,1
36956_sdaA,2
15186_gabD,2
25490_leuA,1
20405_hisB,1
33248_psuK,9
5915_cirA,1
18104_glmM,1
12136_fadJ,1
17160_gcvP,50
25642_leuD,1
179_aceF,1
1020_anmK,5
27915_mpaA,5
20642_hisC,1
24333_kdsD,22
1091_anmK,2
28709_nanA,6
39690_tyrA,3
7315_cusC,3
8750_dcuC,5
33350_psuK,3
38010_tauC,13
24686_kduD,13
17756_glgA,1
42883_yiaY,29
8720_dcuC,5
37647_talA,2
9665_dkgB,9
12187_fadJ,1
1771_aphA,3
8978_dcuC,5
28208_mrcB,6
3730_aroK,2
3224_aroB,1
12065_fadJ,2
41718_wzxE,11
15188_gabD,2
8987_dcuC,3
42935_yihX,4
24443_kdsD,1
11941_fadI,4
41342_wcaJ,3
21479_hisH,3
28583_nanA,1
24755_kduD,1
29181_narJ,1
9550_dkgB,6
20928_hisD,103
1592_aphA,1
4500_astD,2
7469_cusC,1
9582_dkgB,1
19333_gnd,15
9847_dsbA,1
11197_exbD,2
30643_oppC,2
3152_aroA,2
13208_fepB,6
35343_purT,1
18526_glpQ,3
12159_fadJ,1
1271_ansA,3
24765_kduD,2
22533_hyfC,3
8765_dcuC,3
13551_fepD,2
2738_arnB,7
27529_metC,4
21128_hisF,2
1447_ansB,2
19345_gnd,3
21353_hisH,4
1774_aphA,19
23148_ilvD,2
31263_pabB,22
30871_oppF,8
18141_glmM,6
30659_oppC,1
14150_fepG,2
14458_fepG,1
16999_gatB,6
22942_icd,3
15045_fumC,3
3537_aroH,1
13742_fepD,2
33374_psuK,18
32979_pstB,24
15894_galE,1
16938_gatB,1
30103_ompG,9
31847_pflD,2
4773_betB,11
16202_galE,2
6778_cpsB,1
10302_dsdA,7
8623_dcuC,5
25727_leuD,45
39037_trpD,1
24272_kdsC,24
8717_dcuC,1
39161_trpE,1
36923_sad,1
36788_rutD,1
30535_oppC,9
34140_purH,3
28009_mqo,1
6538_cobT,6
23299_katE,2
26932_malY,3
35668_putA,1
23175_ilvE,22
10872_entB,3
6326_clsB,7
18184_glnA,9
953_ampG,6
5117_bioH,3
30677_oppC,2
35333_purT,1
27920_mpaA,3
42211_yfbR,2
10355_dsdA,13
39202_trxA,22
19286_gnd,1
3165_aroB,13
30533_oppC,7
36490_rpiB,6
27140_manA,1
36523_rpiB,6
34248_purH,2
19366_gnd,1
35493_putA,52
12228_fadJ,7
1024_anmK,5
21245_hisH,1
34985_purR,5
2140_argE,2
4537_astD,3
21445_hisH,1
31930_pgpB,1
6733_cpsB,79
19091_gnd,1
29889_nuoI,2
16870_gatB,1
5635_btuD,1
18329_glpC,3
23956_kbl,13
193_aceF,1
8478_dadX,3
43029_zwf,1
37244_solA,3
24043_kdgK,1
10707_dsdA,5
1357_ansA,1
9975_dsbG,1
17683_glcB,2
7351_cusC,1
26743_malX,7
25634_leuD,2
22333_hyfA,5
38223_tehB,72
17531_ghrB,4
38142_tdcG,2
16701_garR,3
33817_purD,1
10588_dsdA,1
21000_hisD,2
40214_ugd,1
24557_kdsD,21
8506_dapA,5
22380_hyfA,5
27314_mepA,2
38535_thiH,2
25541_leuB,1
35601_putA,5
28380_mtn,41
13315_fepB,6
38143_tdcG,3
1970_argD,1
20793_hisC,11
29497_nrdF,3
41577_wzxE,1
27569_metC,1
19116_gnd,3
22458_hyfB,1
41839_ycjG,5
39797_ugd,7
9155_dcyD,3
40126_ugd,1
38917_trpD,1
7902_cysJ,1
19520_gsiC,1
42322_yfcG,1
30376_oppA,4
23403_kbl,6
8439_dadX,36
37979_tauC,2
23800_kbl,1
41521_wzxE,4
12940_fecE,8
41457_wecE,2
15158_gabD,8
36736_rutD,1
21580_hisI,1
42836_yiaM,10
8580_dcuC,12
35812_pyrE,13
11638_fadA,3
30141_ompG,38
482_acpS,4
30718_oppC,1
19782_gsiD,32
21460_hisH,4
14875_folK,4
8010_cysN,5
38725_thrB,43
38406_thiH,11
23339_katE,1
12825_fecC,4
40698_wcaJ,5
39468_trxA,3
27055_manA,1
28067_mqo,6
16510_garK,4
11980_fadJ,2
2822_arnB,3
31061_oppF,4
23988_kdgK,4
10048_dsbG,5
13993_fepD,1
28314_mtgA,2
22227_hycD,5
27201_manA,21
40735_wcaJ,1
17819_glgB,14
36291_rbsC,1
1806_aphA,1
23017_icd,4
24085_kdgK,14
218_ackA,3
11391_fabD,91
35268_purT,2
27358_mepA,2
22616_hyfE,2
1998_argD,17
9063_dcuC,7
32063_pheA,2
27584_metC,2
31059_oppF,3
33056_psuG,3
9692_dkgB,31
23637_kbl,7
32937_pstA,1
42686_yiaM,6
31486_pbpC,4
34696_purN,4
8059_cysN,7
16481_garK,1
22868_hyfH,2
33130_psuG,4
21016_hisD,2
30268_ompN,2
37126_sodC,2
2466_argF,30
39384_trxA,7
41809_ycjG,1
38410_thiH,25
21458_hisH,4
32720_preT,6
4653_astE,3
31828_pflD,3
39588_tyrA,5
6376_cmtB,3
26922_malY,26
15678_galE,3
29009_napH,7
36671_rutD,4
33721_purD,5
34995_purR,1
36_aceA,1
36603_rutD,4
17373_ghrA,1
32286_plsC,4
25516_leuB,4
16674_garR,7
4614_astE,5
4326_astC,1
18392_glpE,1
6880_cpsB,4
15811_galE,2
10625_dsdA,3
34143_purH,2
28919_nanC,5
16592_garK,1
25896_lptE,1
19581_gsiC,7
39034_trpD,1
9126_dcuC,5
24353_kdsD,4
32617_preT,5
30080_ompF,29
11961_fadI,1
36687_rutD,6
584_acrD,1
9335_dgoK,8
37012_serC,6
2636_arnA,4
6033_citE,1
2627_arnA,2
15530_gabT,2
16308_galE,1
15702_galE,1
28338_mtgA,6
14024_fepD,7
6927_cpsB,5
38822_treC,5
2966_arnT,1
29814_nuoI,2
6913_cpsB,3
26163_lysA,2
40182_ugd,6
36269_rbsC,6
1345_ansA,2
40801_wcaJ,1
18420_glpK,3
14560_fhuE,5
10632_dsdA,1
24891_ldcA,8
36921_sad,6
29280_nnr,1
36512_rpiB,4
13730_fepD,2
15531_gabT,4
30944_oppF,6
36255_rbsC,4
4853_betB,1
21953_hisQ,2
5931_cirA,4
38090_tdcG,3
42405_yfcG,5
27900_modB,1
18337_glpC,5
28425_mtn,1
40458_wcaJ,3
41021_wcaJ,2
33843_purD,2
4980_betB,6
10866_entB,5
33154_psuK,2
19054_gnd,1
3810_aroK,3
34794_purN,1
28645_nanA,3
27207_manA,1
5453_btuB,2
3891_aroL,2
7648_cusF,1
15350_gabD,1
42991_zntA,19
5184_bisC,1
27192_manA,1
25631_leuD,2
5054_bioH,1
41031_wcaJ,4
8267_dacD,3
493_acrD,15
15996_galE,2
40702_wcaJ,8
9652_dkgB,1
35778_pyrE,3
42371_yfcG,2
36709_rutD,5
41477_wecF,1
18091_glmM,12
13605_fepD,1
5180_bisC,2
42856_yiaY,24
7359_cusC,3
37944_tauC,123
41435_wecE,7
33074_psuG,2
39366_trxA,2
1219_ansA,1
1246_ansA,1
11001_entF,2
34565_purL,1
31126_oppF,1
1019_anmK,6
14559_fhuE,9
9701_dmlA,1
13442_fepB,1
22462_hyfB,3
24546_kdsD,3
24881_lamB,14
21915_hisQ,8
21924_hisQ,10
19890_hchA,2
4718_atpH,5
25615_leuD,1
39917_ugd,2
18890_gltX,6
15183_gabD,2
10958_entF,3
7048_cpsB,4
11889_fadI,3
16662_garR,1
37877_tauC,1
23960_kbl,1
5967_cirA,24
11304_exbD,5
10186_dsdA,4
25676_leuD,7
27811_mhpF,8
7838_cysI,1
31564_pck,1
11702_fadB,2
31018_oppF,1
27589_metC,3
26244_maeA,2
36505_rpiB,7
13236_fepB,1
15228_gabD,6
14994_fumC,1
33175_psuK,2
22822_hyfH,12
37518_sucC,1
24788_kduD,3
6658_cpsB,3
12326_fadL,11
21786_hisJ,3
17710_gldA,1
2055_argD,2
42908_yieH,1
42937_yihX,3
36969_sdaA,5
1368_ansA,10
38484_thiH,5
27429_metC,1
24317_kdsC,1
33009_psuG,76
16553_garK,1
31030_oppF,1
19041_gnd,2
36504_rpiB,2
14166_fepG,13
3551_aroH,6
31753_pfkB,1
7102_cpsB,4
31432_pbpC,1
29539_nrdG,1
38005_tauC,2
14231_fepG,2
16565_garK,2
1830_aphA,1
19295_gnd,3
1921_argD,9
23633_kbl,5
42408_yfcG,2
40994_wcaJ,4
41076_wcaJ,1
26384_malG,4
9700_dmlA,48
39561_tsx,4
18838_gltB,23
42931_yihU,8
16396_galU,1
31944_pgpB,4
6817_cpsB,1
14497_fhuA,2
21031_hisD,2
8161_dacA,2
28779_nanA,1
39764_ubiE,133
2435_argF,271
827_amiB,2
5535_btuD,1
34260_purH,1
35788_pyrE,1
9185_dcyD,2
32259_plsB,5
7044_cpsB,5
24922_ldcA,1
28202_mrcB,1
25585_leuB,1
41000_wcaJ,5
15268_gabD,8
36024_pyrF,1
38573_thiP,1
19498_gpr,1
19673_gsiD,1
20466_hisB,1
16014_galE,2
3137_arnT,1
13756_fepD,1
879_ampD,1
27249_menC,1
18125_glmM,1
36502_rpiB,11
35807_pyrE,1
7718_cysE,1
3867_aroK,1
5478_btuD,4
38011_tauC,5
13988_fepD,1
25683_leuD,2
33794_purD,1
10882_entB,2
16104_galE,2
23081_icd,1
477_acpS,29
42997_zntA,1
31076_oppF,5
6893_cpsB,1
27895_modB,4
9078_dcuC,6
12547_fecC,1
568_acrD,10
31287_pagP,3
27092_manA,5
31192_oppF,3
13027_fepA,2
10624_dsdA,3
42909_yieH,1
39924_ugd,2
30962_oppF,1
15875_galE,4
5756_chiP,2
1897_aphA,1
7897_cysJ,4
19282_gnd,1
20351_hisB,2
4398_astD,1
19722_gsiD,1
32999_psuG,54
14354_fepG,2
7271_csdA,1
7270_csdA,1
26204_maeA,1
39890_ugd,2
17896_glgP,3
42131_yejF,3
36172_rbsC,2
8509_dapA,5
4478_astD,5
32622_preT,3
6203_citF,3
16980_gatB,2
34947_purR,1
11820_fadE,6
8802_dcuC,6
18375_glpC,4
33771_purD,1
33335_psuK,2
24665_kduD,3
28539_murG,7
37337_solA,1
2864_arnB,1
29017_napH,12
18228_gloB,1
17667_glcB,1
11385_fabD,2
23972_kdgK,5
5486_btuD,7
7260_csdA,2
12699_fecC,1
5435_btuB,3
20535_hisB,1
26285_maeA,10
15135_gabD,23
24121_kdgK,4
25608_leuD,1
26442_malX,2
20473_hisB,1
12785_fecC,2
31994_pgpB,2
838_ampD,13
2849_arnB,3
9061_dcuC,3
26913_malY,3
29222_nikE,3
28180_mrcB,1
34879_purN,2
27162_manA,1
15173_gabD,3
19854_gudD,18
31555_pck,1
12740_fecC,2
30802_oppC,10
23715_kbl,1
41035_wcaJ,1
34801_purN,2
41484_wrbA,13
11387_fabD,3
35078_purT,3
1390_ansA,2
1121_anmK,1
9445_dgoK,5
32845_psd,2
24067_kdgK,12
4280_astC,2
26638_malX,4
2958_arnF,3
29137_narJ,4
27657_metQ,20
556_acrD,3
38692_thrB,1
33459_purD,9
28967_napC,1
17726_gldA,2
33028_psuG,1
19478_gpr,1
7931_cysK,11
9461_dgoK,8
26757_malX,1
1105_anmK,1
42922_yigL,1
15788_galE,2
22606_hyfE,3
29469_norW,3
3140_aroA,1
10214_dsdA,6
31557_pck,1
37260_solA,5
25825_lldD,7
36238_rbsC,27
14480_fepG,1
38233_tehB,7
16109_galE,1
22454_hyfB,1
41097_wcaJ,1
32630_preT,132
17299_ghrA,10
29266_nnr,4
13948_fepD,1
13832_fepD,10
20853_hisC,4
34426_purK,3
5154_bioH,15
6347_clsB,8
32985_psuG,10
30004_ompC,2
43015_zntA,16
2739_arnB,1
15874_galE,2
31026_oppF,1
9285_dgoK,5
33267_psuK,1
31927_pgpB,8
40502_wcaJ,2
38657_thrA,1
10623_dsdA,5
42898_yieH,4
1980_argD,2
41842_ycjG,1
11026_entF,3
41619_wzxE,1
33941_purH,1
4491_astD,1
27790_mhpF,11
4935_betB,3
39732_ubiE,4
38666_thrA,1
28654_nanA,1
14921_frdC,2
27952_mqo,1
39335_trxA,2
17108_gcvH,67
40373_umpG,2
17223_gcvT,2
35068_purT,9
37722_tauC,3
21116_hisF,2
6886_cpsB,7
7860_cysJ,1
5700_cdh,5
12903_fecE,1
10968_entF,4
26332_maeB,3
26632_malX,1
33392_psuK,3
255_acnA,5
1426_ansA,2
39844_ugd,1
3315_aroD,5
28687_nanA,1
12888_fecE,1
1468_ansB,15
25263_ldtC,3
24368_kdsD,2
33059_psuG,1
19210_gnd,2
16045_galE,7
10211_dsdA,1
41858_ycjG,2
31314_pagP,1
17392_ghrA,4
37627_sufS,1
5152_bioH,1
36853_rutD,2
34499_purL,1
38776_thrC,5
12418_fbaB,1
17509_ghrB,3
7301_cusC,1
13108_fepB,1
5863_cirA,6
32502_preA,1
9017_dcuC,1
15946_galE,6
24917_ldcA,3
42454_yfdR,3
22559_hyfC,1
30763_oppC,1
26909_malY,7
18165_glnA,2
39576_tyrA,4
376_acnA,2
9650_dkgB,7
27530_metC,11
3069_arnT,3
1008_ampG,4
26575_malX,3
14835_folK,1
132_aceB,1
38746_thrC,12
21007_hisD,2
17972_glgX,5
17977_glgX,8
25045_ldcC,2
37690_tauC,4
18945_glxK,1
3830_aroK,43
3051_arnT,2
911_ampG,15
12347_fadL,1
20966_hisD,1
19731_gsiD,1
28651_nanA,2
3971_asnB,17
32427_ppsA,3
10762_eda,4
41377_wecB,7
33859_purD,8
10453_dsdA,8
409_acnA,2
9347_dgoK,16
34563_purL,1
40107_ugd,1
34076_purH,1
10209_dsdA,3
4152_astB,1
40180_ugd,2
32026_pgpB,3
36554_rsgA,2
2323_argE,4
26212_maeA,1
9631_dkgB,5
2524_arnA,57
657_aldA,8
33578_purD,5
34392_purK,2
144_aceB,3
35683_pyrC,1
17412_ghrA,5
30915_oppF,6
28288_msrC,1
3950_asnA,1
35014_purT,1
31382_panB,6
10065_dsbG,1
30222_ompN,1
29503_nrdF,4
35128_purT,1
38989_trpD,1
776_allE,7
27206_manA,4
16501_garK,2
5701_cdh,5
5470_btuD,4
12824_fecC,1
23174_ilvE,10
42637_ygaP,1
5025_bioH,8
42132_yejF,4
2883_arnB,5
42599_yfdR,7
24354_kdsD,1
18691_glsA,4
15692_galE,2
35755_pyrD,1
9990_dsbG,13
7810_cysI,1
17821_glgB,3
19563_gsiC,1
8191_dacC,2
13697_fepD,1
28331_mtgA,1
11056_epmB,6
40557_wcaJ,1
11348_exbD,1
30568_oppC,1
27244_menC,5
23809_kbl,4
36501_rpiB,1
10200_dsdA,3
41964_ydjG,3
15634_galE,1
23699_kbl,23
37140_sodC,2
9077_dcuC,8
24154_kdgK,7
37564_sufS,1
27127_manA,2
25781_lipA,28
38045_tdcB,8
40665_wcaJ,8
39434_trxA,4
31854_pflD,2
14467_fepG,1
13231_fepB,1
8864_dcuC,2
18102_glmM,1
39866_ugd,1
26754_malX,1
13407_fepB,1
11068_eutD,3
11838_fadE,8
6891_cpsB,2
39635_tyrA,1
5136_bioH,2
19632_gsiC,4
2777_arnB,13
35878_pyrE,4
20517_hisB,2
13684_fepD,3
35321_purT,7
18684_glpX,111
23471_kbl,4
8326_dacD,1
9365_dgoK,8
24817_kduD,4
42362_yfcG,2
14663_fhuE,8
26051_ltaE,1
33804_purD,2
15432_gabD,3
22743_hyfF,1
20142_hisA,6
1959_argD,2
21409_hisH,1
22049_hpt,1
34731_purN,2
37077_sodB,6
30853_oppF,4
20468_hisB,2
6706_cpsB,2
38627_thrA,1
22761_hyfF,3
16924_gatB,8
31943_pgpB,5
6129_citF,2
37865_tauC,3
38660_thrA,3
4813_betB,5
35230_purT,3
14073_fepD,2
16648_garR,3
23379_kbl,10
29343_norV,9
26304_maeA,2
37265_solA,1
19382_gnd,87
14821_folK,3
755_allC,4
8585_dcuC,1
8942_dcuC,4
10926_entB,10
12558_fecC,1
29333_norV,5
29289_nnr,7
13892_fepD,1
738_allB,2
2981_arnT,8
26283_maeA,8
16064_galE,2
9812_dsbA,1
11129_exbB,2
16095_galE,2
30674_oppC,2
36525_rpiB,8
33080_psuG,2
20929_hisD,90
25999_lsrF,12
804_alr,2
15081_fumC,2
32722_preT,6
27009_manA,2
40904_wcaJ,1
20544_hisB,9
22640_hyfE,1
41048_wcaJ,2
22259_hyfA,1
27062_manA,1
31580_pck,1
34526_purL,5
