reference,count
15809_galE,4
1580_aphA,0
15810_galE,0
15811_galE,2
15812_galE,0
15813_galE,0
15814_galE,0
15815_galE,0
15816_galE,0
15817_galE,0
15818_galE,0
15819_galE,0
1581_aphA,0
15820_galE,0
15821_galE,0
15822_galE,0
15823_galE,0
15824_galE,0
15825_galE,0
15826_galE,0
15827_galE,0
15828_galE,1
15829_galE,0
1582_aphA,4
15830_galE,1
15831_galE,0
15832_galE,0
15833_galE,0
15834_galE,0
15835_galE,0
15836_galE,0
15837_galE,0
15838_galE,0
15839_galE,2
1583_aphA,0
15840_galE,4
15841_galE,0
15842_galE,0
15843_galE,0
15844_galE,0
15845_galE,2
15846_galE,0
15847_galE,0
15848_galE,0
15849_galE,0
1584_aphA,0
15850_galE,5
15851_galE,2
15852_galE,0
15853_galE,0
15854_galE,5
15855_galE,1
15856_galE,0
15857_galE,5
15858_galE,0
15859_galE,2
1585_aphA,0
15860_galE,0
15861_galE,0
15862_galE,0
15863_galE,0
15864_galE,3
15865_galE,4
15866_galE,0
15867_galE,0
15868_galE,0
15869_galE,0
1586_aphA,0
15870_galE,0
15871_galE,0
15872_galE,5
15873_galE,4
15874_galE,3
15875_galE,4
15876_galE,1
15877_galE,0
15878_galE,0
15879_galE,0
1587_aphA,2
15880_galE,0
15881_galE,0
15882_galE,1
15883_galE,0
15884_galE,0
15885_galE,0
15886_galE,0
15887_galE,0
15888_galE,0
15889_galE,0
1588_aphA,5
15890_galE,0
15891_galE,0
15892_galE,2
15893_galE,0
15894_galE,1
15895_galE,1
15896_galE,0
15897_galE,0
15898_galE,0
15899_galE,0
1589_aphA,0
158_aceB,1
15900_galE,1
15901_galE,1
15902_galE,1
15903_galE,1
15904_galE,0
15905_galE,0
15906_galE,4
15907_galE,1
15908_galE,2
15909_galE,0
1590_aphA,0
15910_galE,0
15911_galE,0
15912_galE,3
15913_galE,0
15914_galE,0
15915_galE,0
15916_galE,0
15917_galE,1
15918_galE,0
15919_galE,0
1591_aphA,0
15920_galE,0
15921_galE,0
15922_galE,1
15923_galE,0
15924_galE,1
15925_galE,0
15926_galE,0
15927_galE,0
15928_galE,0
15929_galE,0
1592_aphA,1
15930_galE,2
15931_galE,0
15932_galE,0
15933_galE,0
15934_galE,0
15935_galE,2
15936_galE,2
15937_galE,1
15938_galE,0
15939_galE,0
1593_aphA,17
15940_galE,3
15941_galE,0
15942_galE,0
15943_galE,0
15944_galE,7
15945_galE,4
15946_galE,7
15947_galE,12
15948_galE,5
15949_galE,8
1594_aphA,30
15950_galE,1
15951_galE,7
15952_galE,0
15953_galE,0
15954_galE,1
15955_galE,22
15956_galE,0
15957_galE,0
15958_galE,0
15959_galE,0
1595_aphA,28
15960_galE,0
15961_galE,2
15962_galE,0
15963_galE,0
15964_galE,0
15965_galE,0
15966_galE,0
15967_galE,0
15968_galE,2
15969_galE,0
1596_aphA,0
15970_galE,1
15971_galE,0
15972_galE,2
15973_galE,0
15974_galE,0
15975_galE,0
15976_galE,4
15977_galE,3
15978_galE,0
15979_galE,2
1597_aphA,0
15980_galE,3
15981_galE,1
15982_galE,2
15983_galE,0
15984_galE,0
15985_galE,0
15986_galE,0
15987_galE,0
15988_galE,0
15989_galE,0
1598_aphA,0
15990_galE,0
15991_galE,0
15992_galE,0
15993_galE,0
15994_galE,0
15995_galE,0
15996_galE,2
15997_galE,0
15998_galE,0
15999_galE,0
1599_aphA,0
159_aceB,2
15_accD,1
16000_galE,0
16001_galE,2
16002_galE,4
16003_galE,2
16004_galE,3
16005_galE,4
16006_galE,0
16007_galE,1
16008_galE,2
16009_galE,0
1600_aphA,0
16010_galE,0
16011_galE,0
16012_galE,0
16013_galE,0
16014_galE,0
16015_galE,0
16016_galE,1
16017_galE,0
16018_galE,1
16019_galE,0
1601_aphA,1
16020_galE,0
16021_galE,7
16022_galE,0
16023_galE,0
16024_galE,0
16025_galE,0
16026_galE,0
16027_galE,0
16028_galE,0
16029_galE,0
1602_aphA,5
16030_galE,0
16031_galE,0
16032_galE,9
16033_galE,11
16034_galE,0
16035_galE,0
16036_galE,0
16037_galE,0
16038_galE,0
16039_galE,0
1603_aphA,30
16040_galE,0
16041_galE,0
16042_galE,0
16043_galE,2
16044_galE,0
16045_galE,9
16046_galE,0
16047_galE,0
16048_galE,0
16049_galE,0
1604_aphA,0
16050_galE,0
16051_galE,0
16052_galE,0
16053_galE,1
16054_galE,0
16055_galE,0
16056_galE,0
16057_galE,2
16058_galE,3
16059_galE,3
1605_aphA,0
16060_galE,0
16061_galE,8
16062_galE,0
16063_galE,1
16064_galE,2
16065_galE,9
16066_galE,0
16067_galE,0
16068_galE,1
16069_galE,0
1606_aphA,0
16070_galE,0
16071_galE,0
16072_galE,0
16073_galE,0
16074_galE,0
16075_galE,0
16076_galE,2
16077_galE,1
16078_galE,0
16079_galE,0
1607_aphA,4
16080_galE,0
16081_galE,0
16082_galE,0
16083_galE,0
16084_galE,2
16085_galE,6
16086_galE,0
16087_galE,0
16088_galE,0
16089_galE,0
1608_aphA,6
16090_galE,0
16091_galE,0
16092_galE,0
16093_galE,0
16094_galE,1
16095_galE,2
16096_galE,1
16097_galE,0
16098_galE,0
16099_galE,0
1609_aphA,6
160_aceB,0
16100_galE,0
16101_galE,0
16102_galE,0
16103_galE,0
16104_galE,5
16105_galE,1
16106_galE,0
16107_galE,0
16108_galE,0
16109_galE,1
1610_aphA,0
16110_galE,1
16111_galE,0
16112_galE,1
16113_galE,0
16114_galE,0
16115_galE,0
16116_galE,0
16117_galE,0
16118_galE,0
16119_galE,0
1611_aphA,0
16120_galE,0
16121_galE,0
16122_galE,0
16123_galE,0
16124_galE,2
16125_galE,1
16126_galE,0
16127_galE,0
16128_galE,0
16129_galE,0
1612_aphA,0
16130_galE,1
16131_galE,3
16132_galE,0
16133_galE,0
16134_galE,0
16135_galE,1
16136_galE,0
16137_galE,1
16138_galE,0
16139_galE,0
1613_aphA,0
16140_galE,0
16141_galE,0
16142_galE,2
16143_galE,0
16144_galE,7
16145_galE,5
16146_galE,11
16147_galE,3
16148_galE,0
16149_galE,0
1614_aphA,1
16150_galE,0
16151_galE,2
16152_galE,4
16153_galE,6
16154_galE,6
16155_galE,2
16156_galE,6
16157_galE,8
16158_galE,2
16159_galE,7
1615_aphA,1
16160_galE,0
16161_galE,0
16162_galE,0
16163_galE,0
16164_galE,0
16165_galE,0
16166_galE,0
16167_galE,0
16168_galE,0
16169_galE,2
1616_aphA,0
16170_galE,0
16171_galE,0
16172_galE,0
16173_galE,0
16174_galE,0
16175_galE,7
16176_galE,4
16177_galE,1
16178_galE,0
16179_galE,2
1617_aphA,0
16180_galE,0
16181_galE,0
16182_galE,2
16183_galE,0
16184_galE,0
16185_galE,3
16186_galE,2
16187_galE,4
16188_galE,0
16189_galE,0
1618_aphA,0
16190_galE,0
16191_galE,0
16192_galE,0
16193_galE,3
16194_galE,4
16195_galE,6
16196_galE,7
16197_galE,0
16198_galE,0
16199_galE,3
1619_aphA,7
161_aceB,0
16200_galE,1
16201_galE,2
16202_galE,2
16203_galE,0
16204_galE,0
16205_galE,0
16206_galE,0
16207_galE,10
16208_galE,0
16209_galE,0
1620_aphA,5
16210_galE,10
16211_galE,2
16212_galE,0
16213_galE,0
16214_galE,1
16215_galE,0
16216_galE,3
16217_galE,0
16218_galE,0
16219_galE,0
1621_aphA,0
16220_galE,2
16221_galE,0
16222_galE,0
16223_galE,3
16224_galE,0
16225_galE,0
16226_galE,1
16227_galE,0
16228_galE,0
16229_galE,2
1622_aphA,4
16230_galE,1
16231_galE,17
16232_galE,4
16233_galE,0
16234_galE,0
16235_galE,0
16236_galE,3
16237_galE,19
16238_galE,1
16239_galE,0
1623_aphA,2
16240_galE,0
16241_galE,3
16242_galE,0
16243_galE,0
16244_galE,4
16245_galE,1
16246_galE,0
16247_galE,0
16248_galE,0
16249_galE,0
1624_aphA,9
16250_galE,0
16251_galE,2
16252_galE,0
16253_galE,0
16254_galE,2
16255_galE,1
16256_galE,5
16257_galE,1
16258_galE,0
16259_galE,3
1625_aphA,24
16260_galE,0
16261_galE,0
16262_galE,0
16263_galE,0
16264_galE,0
16265_galE,1
16266_galE,1
16267_galE,0
16268_galE,0
16269_galE,1
1626_aphA,1
16270_galE,0
16271_galE,2
16272_galE,2
16273_galE,1
16274_galE,0
16275_galE,0
16276_galE,0
16277_galE,2
16278_galE,0
16279_galE,0
1627_aphA,0
16280_galE,0
16281_galE,1
16282_galE,3
16283_galE,0
16284_galE,0
16285_galE,0
16286_galE,0
16287_galE,8
16288_galE,2
16289_galE,4
1628_aphA,0
16290_galE,7
16291_galE,5
16292_galE,3
16293_galE,0
16294_galE,1
16295_galE,0
16296_galE,5
16297_galE,5
16298_galE,3
16299_galE,8
1629_aphA,1
162_aceB,0
16300_galE,47
16301_galE,0
16302_galE,1
16303_galE,1
16304_galE,83
16305_galE,125
16306_galE,2
16307_galE,1
16308_galE,0
16309_galE,0
1630_aphA,0
16310_galE,0
16311_galE,10
16312_galE,7
16313_galE,10
16314_galE,0
16315_galE,0
16316_galE,0
16317_galE,0
16318_galE,0
16319_galE,0
1631_aphA,0
16320_galE,0
16321_galE,1
16322_galE,11
16323_galE,0
16324_galE,0
16325_galE,0
16326_galE,0
16327_galE,0
16328_galE,0
16329_galE,0
1632_aphA,0
16330_galE,0
16331_galE,0
16332_galE,0
16333_galE,0
16334_galE,0
16335_galE,0
16336_galE,0
16337_galE,0
16338_galE,0
16339_galE,0
1633_aphA,0
16340_galE,0
16341_galE,0
16342_galE,3
16343_galE,2
16344_galE,0
16345_galE,4
16346_galE,5
16347_galE,5
16348_galE,0
16349_galE,0
1634_aphA,0
16350_galE,0
16351_galE,0
16352_galE,0
16353_galE,0
16354_galE,0
16355_galE,0
16356_galE,0
16357_galE,0
16358_galE,0
16359_galE,0
1635_aphA,0
16360_galE,0
16361_galE,0
16362_galE,0
16363_galE,0
16364_galE,0
16365_galE,0
16366_galE,0
16367_galE,11
16368_galE,1
16369_galE,0
1636_aphA,0
16370_galE,0
16371_galE,0
16372_galU,0
16373_galU,0
16374_galU,2
16375_galU,3
16376_galU,0
16377_galU,1
16378_galU,1
16379_galU,11
1637_aphA,0
16380_galU,1
16381_galU,1
16382_galU,3
16383_galU,0
16384_galU,0
16385_galU,0
16386_galU,0
16387_galU,0
16388_galU,0
16389_galU,0
1638_aphA,0
16390_galU,0
16391_galU,1
16392_galU,0
16393_galU,0
16394_galU,10
16395_galU,1
16396_galU,1
16397_galU,0
16398_galU,0
16399_galU,0
1639_aphA,0
163_aceB,0
16400_galU,0
16401_galU,0
16402_galU,0
16403_galU,0
16404_galU,0
16405_galU,1
16406_galU,0
16407_galU,0
16408_galU,5
16409_galU,0
1640_aphA,0
16410_galU,1
16411_galU,0
16412_galU,2
16413_galU,0
16414_galU,0
16415_galU,0
16416_galU,0
16417_galU,0
16418_galU,0
16419_galU,1
1641_aphA,0
16420_galU,0
16421_galU,1
16422_garK,0
16423_garK,0
16424_garK,0
16425_garK,0
16426_garK,0
16427_garK,0
16428_garK,1
16429_garK,0
1642_aphA,0
16430_garK,0
16431_garK,0
16432_garK,4
16433_garK,3
16434_garK,0
16435_garK,0
16436_garK,0
16437_garK,0
16438_garK,7
16439_garK,0
1643_aphA,0
16440_garK,0
16441_garK,0
16442_garK,0
16443_garK,4
16444_garK,2
16445_garK,0
16446_garK,0
16447_garK,0
16448_garK,5
16449_garK,0
1644_aphA,0
16450_garK,0
16451_garK,0
16452_garK,0
16453_garK,1
16454_garK,0
16455_garK,0
16456_garK,0
16457_garK,0
16458_garK,0
16459_garK,1
1645_aphA,0
16460_garK,0
16461_garK,0
16462_garK,3
16463_garK,0
16464_garK,0
16465_garK,0
16466_garK,2
16467_garK,0
16468_garK,0
16469_garK,0
1646_aphA,0
16470_garK,0
16471_garK,0
16472_garK,0
16473_garK,0
16474_garK,6
16475_garK,0
16476_garK,0
16477_garK,1
16478_garK,0
16479_garK,0
1647_aphA,0
16480_garK,1
16481_garK,0
16482_garK,0
16483_garK,0
16484_garK,0
16485_garK,0
16486_garK,1
16487_garK,0
16488_garK,0
16489_garK,0
1648_aphA,0
16490_garK,0
16491_garK,1
16492_garK,0
16493_garK,0
16494_garK,0
16495_garK,0
16496_garK,0
16497_garK,0
16498_garK,6
16499_garK,0
1649_aphA,0
164_aceB,1
16500_garK,0
16501_garK,2
16502_garK,0
16503_garK,0
16504_garK,0
16505_garK,2
16506_garK,0
16507_garK,0
16508_garK,3
16509_garK,7
1650_aphA,0
16510_garK,0
16511_garK,0
16512_garK,0
16513_garK,10
16514_garK,0
16515_garK,2
16516_garK,9
16517_garK,5
16518_garK,0
16519_garK,0
1651_aphA,0
16520_garK,0
16521_garK,0
16522_garK,0
16523_garK,0
16524_garK,3
16525_garK,1
16526_garK,0
16527_garK,7
16528_garK,2
16529_garK,0
1652_aphA,2
16530_garK,0
16531_garK,0
16532_garK,0
16533_garK,0
16534_garK,4
16535_garK,2
16536_garK,0
16537_garK,0
16538_garK,3
16539_garK,0
1653_aphA,0
16540_garK,0
16541_garK,0
16542_garK,0
16543_garK,2
16544_garK,0
16545_garK,0
16546_garK,3
16547_garK,2
16548_garK,1
16549_garK,0
1654_aphA,0
16550_garK,0
16551_garK,0
16552_garK,0
16553_garK,1
16554_garK,0
16555_garK,0
16556_garK,11
16557_garK,0
16558_garK,0
16559_garK,0
1655_aphA,0
16560_garK,0
16561_garK,0
16562_garK,0
16563_garK,0
16564_garK,0
16565_garK,3
16566_garK,0
16567_garK,1
16568_garK,0
16569_garK,0
1656_aphA,0
16570_garK,0
16571_garK,0
16572_garK,0
16573_garK,2
16574_garK,0
16575_garK,0
16576_garK,0
16577_garK,0
16578_garK,0
16579_garK,0
1657_aphA,0
16580_garK,6
16581_garK,0
16582_garK,1
16583_garK,0
16584_garK,0
16585_garK,1
16586_garK,0
16587_garK,2
16588_garK,1
16589_garK,0
1658_aphA,0
16590_garK,0
16591_garK,0
16592_garK,2
16593_garK,0
16594_garK,2
16595_garK,0
16596_garK,0
16597_garK,0
16598_garK,0
16599_garK,0
1659_aphA,2
165_aceB,0
16600_garK,0
16601_garK,0
16602_garK,1
16603_garK,1
16604_garK,0
16605_garK,81
16606_garK,0
16607_garK,0
16608_garK,0
16609_garK,0
1660_aphA,0
16610_garK,1
16611_garK,1
16612_garK,0
16613_garK,0
16614_garK,0
16615_garK,0
16616_garK,0
16617_garK,0
16618_garK,1
16619_garK,0
1661_aphA,0
16620_garK,0
16621_garK,0
16622_garR,0
16623_garR,0
16624_garR,0
16625_garR,7
16626_garR,3
16627_garR,0
16628_garR,0
16629_garR,1
1662_aphA,0
16630_garR,0
16631_garR,4
16632_garR,0
16633_garR,0
16634_garR,0
16635_garR,0
16636_garR,0
16637_garR,7
16638_garR,0
16639_garR,0
1663_aphA,0
16640_garR,0
16641_garR,4
16642_garR,0
16643_garR,0
16644_garR,0
16645_garR,0
16646_garR,0
16647_garR,0
16648_garR,0
16649_garR,1
1664_aphA,0
16650_garR,0
16651_garR,0
16652_garR,4
16653_garR,0
16654_garR,1
16655_garR,1
16656_garR,0
16657_garR,0
16658_garR,0
16659_garR,0
1665_aphA,0
16660_garR,3
16661_garR,0
16662_garR,0
16663_garR,0
16664_garR,0
16665_garR,0
16666_garR,2
16667_garR,0
16668_garR,2
16669_garR,0
1666_aphA,0
16670_garR,0
16671_garR,7
16672_garR,0
16673_garR,1
16674_garR,9
16675_garR,1
16676_garR,0
16677_garR,0
16678_garR,0
16679_garR,0
1667_aphA,7
16680_garR,0
16681_garR,0
16682_garR,3
16683_garR,0
16684_garR,0
16685_garR,0
16686_garR,0
16687_garR,0
16688_garR,0
16689_garR,0
1668_aphA,7
16690_garR,0
16691_garR,0
16692_garR,0
16693_garR,0
16694_garR,0
16695_garR,2
16696_garR,0
16697_garR,2
16698_garR,0
16699_garR,0
1669_aphA,1
166_aceB,0
16700_garR,0
16701_garR,4
16702_garR,0
16703_garR,4
16704_garR,0
16705_garR,0
16706_garR,0
16707_garR,4
16708_garR,9
16709_garR,0
1670_aphA,0
16710_garR,0
16711_garR,0
16712_garR,0
16713_garR,4
16714_garR,5
16715_garR,5
16716_garR,5
16717_garR,0
16718_garR,0
16719_garR,1
1671_aphA,1
16720_garR,0
16721_garR,0
16722_garR,5
16723_garR,0
16724_garR,0
16725_garR,7
16726_garR,0
16727_garR,0
16728_garR,0
16729_garR,0
1672_aphA,0
16730_garR,0
16731_garR,0
16732_garR,2
16733_garR,12
16734_garR,0
16735_garR,0
16736_garR,1
16737_garR,0
16738_garR,0
16739_garR,0
1673_aphA,0
16740_garR,2
16741_garR,1
16742_garR,0
16743_garR,0
16744_garR,0
16745_garR,0
16746_garR,0
16747_garR,0
16748_garR,2
16749_garR,0
1674_aphA,0
16750_garR,0
16751_garR,0
16752_garR,0
16753_garR,0
16754_garR,1
16755_garR,0
16756_garR,0
16757_garR,0
16758_garR,0
16759_garR,0
1675_aphA,1
16760_garR,0
16761_garR,0
16762_garR,0
16763_garR,12
16764_garR,7
16765_garR,0
16766_garR,0
16767_garR,0
16768_garR,1
16769_garR,0
1676_aphA,0
16770_garR,0
16771_garR,1
16772_garR,0
16773_garR,2
16774_garR,0
16775_garR,0
16776_garR,0
16777_garR,0
16778_garR,0
16779_garR,0
1677_aphA,1
16780_garR,0
16781_garR,0
16782_garR,2
16783_garR,2
16784_garR,0
16785_garR,0
16786_garR,2
16787_garR,0
16788_garR,0
16789_garR,0
1678_aphA,0
16790_garR,0
16791_garR,0
16792_garR,0
16793_garR,4
16794_garR,0
16795_garR,0
16796_garR,0
16797_garR,0
16798_garR,0
16799_garR,0
1679_aphA,0
167_aceB,0
16800_garR,1
16801_garR,1
16802_garR,0
16803_garR,0
16804_garR,2
16805_gatB,0
16806_gatB,0
16807_gatB,0
16808_gatB,7
16809_gatB,10
1680_aphA,0
16810_gatB,0
16811_gatB,0
16812_gatB,6
16813_gatB,0
16814_gatB,0
16815_gatB,0
16816_gatB,0
16817_gatB,0
16818_gatB,0
16819_gatB,0
1681_aphA,0
16820_gatB,12
16821_gatB,9
16822_gatB,0
16823_gatB,0
16824_gatB,0
16825_gatB,4
16826_gatB,5
16827_gatB,5
16828_gatB,0
16829_gatB,0
1682_aphA,0
16830_gatB,0
16831_gatB,0
16832_gatB,0
16833_gatB,0
16834_gatB,0
16835_gatB,0
16836_gatB,0
16837_gatB,0
16838_gatB,0
16839_gatB,0
1683_aphA,1
16840_gatB,0
16841_gatB,0
16842_gatB,0
16843_gatB,0
16844_gatB,6
16845_gatB,11
16846_gatB,0
16847_gatB,1
16848_gatB,5
16849_gatB,0
1684_aphA,6
16850_gatB,5
16851_gatB,5
16852_gatB,0
16853_gatB,0
16854_gatB,0
16855_gatB,1
16856_gatB,0
16857_gatB,1
16858_gatB,0
16859_gatB,5
1685_aphA,7
16860_gatB,1
16861_gatB,0
16862_gatB,0
16863_gatB,0
16864_gatB,0
16865_gatB,0
16866_gatB,2
16867_gatB,1
16868_gatB,0
16869_gatB,0
1686_aphA,0
16870_gatB,1
16871_gatB,0
16872_gatB,0
16873_gatB,0
16874_gatB,0
16875_gatB,0
16876_gatB,0
16877_gatB,0
16878_gatB,0
16879_gatB,0
1687_aphA,0
16880_gatB,1
16881_gatB,0
16882_gatB,0
16883_gatB,0
16884_gatB,0
16885_gatB,0
16886_gatB,0
16887_gatB,0
16888_gatB,0
16889_gatB,0
1688_aphA,0
16890_gatB,2
16891_gatB,2
16892_gatB,0
16893_gatB,0
16894_gatB,0
16895_gatB,0
16896_gatB,0
16897_gatB,0
16898_gatB,0
16899_gatB,1
1689_aphA,1
168_aceB,0
16900_gatB,0
16901_gatB,0
16902_gatB,0
16903_gatB,12
16904_gatB,4
16905_gatB,0
16906_gatB,0
16907_gatB,0
16908_gatB,0
16909_gatB,0
1690_aphA,0
16910_gatB,0
16911_gatB,0
16912_gatB,1
16913_gatB,8
16914_gatB,6
16915_gatB,0
16916_gatB,1
16917_gatB,1
16918_gatB,0
16919_gatB,0
1691_aphA,0
16920_gatB,11
16921_gatB,7
16922_gatB,11
16923_gatB,0
16924_gatB,0
16925_gatB,0
16926_gatB,0
16927_gatB,0
16928_gatB,0
16929_gatB,0
1692_aphA,0
16930_gatB,0
16931_gatB,0
16932_gatB,0
16933_gatB,0
16934_gatB,2
16935_gatB,0
16936_gatB,0
16937_gatB,0
16938_gatB,0
16939_gatB,0
1693_aphA,0
16940_gatB,0
16941_gatB,0
16942_gatB,0
16943_gatB,0
16944_gatB,4
16945_gatB,3
16946_gatB,3
16947_gatB,5
16948_gatB,3
16949_gatB,0
1694_aphA,0
16950_gatB,0
16951_gatB,0
16952_gatB,1
16953_gatB,0
16954_gatB,0
16955_gatB,0
16956_gatB,0
16957_gatB,0
16958_gatB,0
16959_gatB,0
1695_aphA,0
16960_gatB,0
16961_gatB,0
16962_gatB,3
16963_gatB,0
16964_gatB,0
16965_gatB,0
16966_gatB,2
16967_gatB,5
16968_gatB,1
16969_gatB,0
1696_aphA,0
16970_gatB,0
16971_gatB,0
16972_gatB,0
16973_gatB,0
16974_gatB,1
16975_gatB,0
16976_gatB,1
16977_gatB,4
16978_gatB,0
16979_gatB,15
1697_aphA,0
16980_gatB,4
16981_gatB,0
16982_gatB,13
16983_gatB,1
16984_gatB,0
16985_gatB,2
16986_gatB,3
16987_gatB,2
16988_gatB,13
16989_gatB,0
1698_aphA,18
16990_gatB,0
16991_gatB,0
16992_gatB,0
16993_gatB,0
16994_gatB,0
16995_gatB,0
16996_gatB,1
16997_gatB,0
16998_gatB,0
16999_gatB,6
1699_aphA,7
169_aceB,0
16_accD,0
17000_gatB,6
17001_gatB,0
17002_gatB,0
17003_gatB,0
17004_gatB,0
17005_gatB,0
17006_gatB,8
17007_gatB,0
17008_gatB,1
17009_gatB,0
1700_aphA,22
17010_gatB,0
17011_gatB,0
17012_gatB,0
17013_gatB,0
17014_gatB,0
17015_gatB,3
17016_gatB,2
17017_gatB,0
17018_gatB,1
17019_gatB,10
1701_aphA,1
17020_gatB,0
17021_gatB,0
17022_gatB,0
17023_gatB,0
17024_gatB,0
17025_gatB,0
17026_gatB,0
17027_gatB,1
17028_gatB,0
17029_gatB,1
1702_aphA,8
17030_gatB,0
17031_gatB,0
17032_gatB,0
17033_gatB,0
17034_gatB,0
17035_gatB,0
17036_gatB,0
17037_gatB,4
17038_gatB,7
17039_gatB,3
1703_aphA,0
17040_gcl,0
17041_gcl,0
17042_gcl,10
17043_gcl,0
17044_gcl,22
17045_gcl,0
17046_gcl,0
17047_gcl,0
17048_gcl,0
17049_gcl,0
1704_aphA,0
17050_gcl,0
17051_gcl,0
17052_gcl,7
17053_gcl,2
17054_gcl,0
17055_gcl,12
17056_gcl,4
17057_gcl,0
17058_gcl,1
17059_gcl,0
1705_aphA,0
17060_gcl,7
17061_gcl,6
17062_gcl,0
17063_gcl,12
17064_gcl,11
17065_gcl,0
17066_gcl,0
17067_gcl,0
17068_gcl,0
17069_gcl,0
1706_aphA,0
17070_gcl,1
17071_gcl,3
17072_gcl,0
17073_gcl,0
17074_gcl,0
17075_gcl,0
17076_gcl,5
17077_gcl,0
17078_gcl,0
17079_gcl,0
1707_aphA,0
17080_gcl,0
17081_gcl,0
17082_gcl,0
17083_gcl,0
17084_gcl,2
17085_gcl,0
17086_gcl,1
17087_gcl,0
17088_gcl,0
17089_gcl,11
1708_aphA,1
17090_gcl,0
17091_gcl,0
17092_gcl,0
17093_gcl,0
17094_gcl,0
17095_gcl,87
17096_gcl,0
17097_gcl,0
17098_gcl,0
17099_gcl,0
1709_aphA,0
170_aceB,0
17100_gcl,0
17101_gcl,0
17102_gcl,0
17103_gcl,0
17104_gcl,0
17105_gcl,2
17106_gcl,0
17107_gcvH,49
17108_gcvH,80
17109_gcvH,0
1710_aphA,0
17110_gcvH,0
17111_gcvH,0
17112_gcvH,0
17113_gcvH,0
17114_gcvH,12
17115_gcvH,0
17116_gcvH,0
17117_gcvH,0
17118_gcvH,26
17119_gcvH,17
1711_aphA,0
17120_gcvH,34
17121_gcvP,0
17122_gcvP,0
17123_gcvP,26
17124_gcvP,0
17125_gcvP,0
17126_gcvP,0
17127_gcvP,0
17128_gcvP,22
17129_gcvP,0
1712_aphA,0
17130_gcvP,1
17131_gcvP,4
17132_gcvP,0
17133_gcvP,0
17134_gcvP,0
17135_gcvP,65
17136_gcvP,0
17137_gcvP,1
17138_gcvP,0
17139_gcvP,0
1713_aphA,0
17140_gcvP,6
17141_gcvP,76
17142_gcvP,0
17143_gcvP,0
17144_gcvP,0
17145_gcvP,0
17146_gcvP,0
17147_gcvP,1
17148_gcvP,0
17149_gcvP,0
1714_aphA,6
17150_gcvP,0
17151_gcvP,0
17152_gcvP,0
17153_gcvP,28
17154_gcvP,15
17155_gcvP,18
17156_gcvP,0
17157_gcvP,0
17158_gcvP,0
17159_gcvP,0
1715_aphA,0
17160_gcvP,58
17161_gcvP,0
17162_gcvP,0
17163_gcvP,0
17164_gcvP,0
17165_gcvP,0
17166_gcvP,0
17167_gcvP,0
17168_gcvP,11
17169_gcvP,18
1716_aphA,0
17170_gcvP,8
17171_gcvP,0
17172_gcvP,0
17173_gcvP,0
17174_gcvP,0
17175_gcvP,0
17176_gcvP,0
17177_gcvP,1
17178_gcvP,0
17179_gcvP,0
1717_aphA,0
17180_gcvP,0
17181_gcvP,0
17182_gcvP,1
17183_gcvP,0
17184_gcvP,0
17185_gcvP,0
17186_gcvP,0
17187_gcvP,0
17188_gcvP,0
17189_gcvP,0
1718_aphA,0
17190_gcvP,0
17191_gcvP,0
17192_gcvP,0
17193_gcvP,0
17194_gcvP,0
17195_gcvP,0
17196_gcvP,0
17197_gcvP,1
17198_gcvP,0
17199_gcvP,0
1719_aphA,0
171_aceB,0
17200_gcvP,5
17201_gcvP,0
17202_gcvP,0
17203_gcvP,0
17204_gcvP,0
17205_gcvP,0
17206_gcvP,0
17207_gcvP,1
17208_gcvP,0
17209_gcvT,0
1720_aphA,0
17210_gcvT,0
17211_gcvT,0
17212_gcvT,0
17213_gcvT,3
17214_gcvT,2
17215_gcvT,0
17216_gcvT,0
17217_gcvT,0
17218_gcvT,0
17219_gcvT,0
1721_aphA,0
17220_gcvT,0
17221_gcvT,0
17222_gcvT,0
17223_gcvT,2
17224_gcvT,0
17225_gcvT,1
17226_gcvT,7
17227_gcvT,20
17228_gcvT,10
17229_gcvT,0
1722_aphA,0
17230_gcvT,0
17231_gcvT,21
17232_gcvT,10
17233_gcvT,22
17234_gcvT,0
17235_gcvT,2
17236_gcvT,8
17237_gcvT,0
17238_gcvT,18
17239_gcvT,1
1723_aphA,0
17240_gcvT,0
17241_gcvT,1
17242_gcvT,3
17243_gcvT,0
17244_gcvT,0
17245_gcvT,0
17246_gcvT,0
17247_gcvT,108
17248_gdhA,0
17249_gdhA,0
1724_aphA,0
17250_gdhA,11
17251_gdhA,0
17252_gdhA,0
17253_gdhA,0
17254_gdhA,0
17255_gdhA,0
17256_gdhA,10
17257_gdhA,12
17258_gdhA,19
17259_gdhA,13
1725_aphA,0
17260_gdhA,0
17261_gdhA,75
17262_gdhA,0
17263_gdhA,174
17264_gdhA,157
17265_gdhA,176
17266_gdhA,1
17267_gdhA,0
17268_gdhA,0
17269_gdhA,0
1726_aphA,0
17270_gdhA,0
17271_gdhA,4
17272_gdhA,0
17273_gdhA,0
17274_gdhA,0
17275_gdhA,0
17276_gdhA,0
17277_gdhA,0
17278_gdhA,0
17279_gdhA,0
1727_aphA,0
17280_gdhA,0
17281_gdhA,2
17282_gdhA,2
17283_gdhA,3
17284_gdhA,0
17285_gdhA,0
17286_gdhA,0
17287_gdhA,0
17288_gdhA,0
17289_gdhA,0
1728_aphA,0
17290_gdhA,1
